85412	When bears are found dead in Norway, students from Volda University, Thomas, Johanna and cameraman Kalle, decide to investigate. They stalk the trail of the mysterious hunter Hans expecting to find an explanation for the killings. The reluctant Hans tries to flee from the youngsters, but then agrees to let them film him in action, provided they follow his orders. Soon the trio of students learns that Hans is actually a troll hunter working for a secret government agency. Further, several dangerous trolls have escaped from their territory and Hans is assigned to eliminate them.	hunting::bad acting::conspiracy::found footage::government agencies::scenic::cover up::trolls::mythology::secret agency::monsters
85414	Colter Stevens, a US Army helicopter pilot whose last memory is flying in Afghanistan, wakes up on a commuter train. However, he discovers that he has assumed the identity of another man. 8 minutes later, the train explodes and Stevens finds himself in some kind of pod. He then talks to someone named Goodwin, who tells him he has to go back and find out who the bomber is. He is sent back to go through the whole thing again and attempts to find who the bomber is but fails. The bomb goes off and Stevens finds himself in the pod again. He is sent back another time, yet still cannot find out anything. When he returns, he asks what is going on. Goodwin and Rutledge, the scientist in charge, tell him that he is part of a project that can put someone in another person's consciousness during the last 8 minutes of their life. Stevens then asks why he cannot just stop the bomb. He is told that he is not going back in time but placed in the moment so he can find out who the bomber is and if there are any other targets. On the side, Stevens finds himself falling for the woman traveling with him while he is still in the other man's consciousness.	plot::human story::mindfuck::frustrating to watch::deja vu::science fiction::suspense::adventure::plot holes::parallel universe::intelligent
85510	A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.	stylized::story::Misogyny::soundtrack::Surreal::characters::bad accents::Misandry::Rape Culture::lobotomy
85788	A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.	tense::scary::atmospheric::no CGI::gore-free::horror::amazing visuals::well-constructed::special effects::clever twists::James Wan::weird::supernatural::haunted house::Leigh Whannell::suspense::paced
86233	Five friends from 'Maaskantje' are being fired because of the economic crisis. They decide not to pay for anything anymore. They're stealing beer and food, while the police tries to end their efforts. Unfortunately, the cop from Maaskantje is unable to stop the five friends so the minister of defense decides to send help....	plot::characters::wrong::stupid::wtf::weird
86295	Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.	witty::scary::slasher
86320	On the night of her wedding, Justine is struggling to be happy even though it should be the happiest day of her life. It was an extravagant wedding paid for by her sister and brother-in-law who are trying to keep the bride and all the guests in-line. Meanwhile, Melancholia, a blue planet, is hurtling towards the Earth. Claire, Justine's sister, is struggling to maintain composure with fear of the impending disaster.	bad performances::anxiety::bi-polar personality::end of the world::boring::pretentious::cinematography::slow::sisters::siblings::claustrophobic::apocalypse::overlong::depression
86332	The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.	superhero::gods::sibling rivalry::norse::predictable::comic book::mythology::mindless fun::Marvel
86345	In this unique and dynamic live concert experience, Louis C.K.'s exploration of life after 40 destroys politically correct images of modern life with thoughts we have all had...but would rarely admit to.	stand-up comedy::hates entitlement
86377	Comedy and television star Louis C.K. returns to HBO for an hour of no-holds-barred, adults-only stand-up comedy! Taped before a live audience at the Henry Fonda Theater in Los Angeles, the performance finds Louis taking aim at fat and skinny people, spending money, bumper stickers, Californians, strangers and friends, sex and marriage, lying to your spouse, losing your privacy, and the new favorite pastime for fathers.	duck vaginas::got me belly laughing::stand-up comedy::touching::crude::intelligent
86574	Rising from the ashes of Nirvana, the Foo Fighters became a Grammy-winning sensation on their own. Sixteen years of the band's history comes to life in this documentary, from their demo tapes through the creation of their 2011 album, "Wasting Light."	bands::fame::music::documentary::intrigue::conflict::history
86628	The true story of Danny Greene, an impoverished but charismatic young Irish-American who rises to power as president of the longshoreman's local union and is charged with corruption but evades serious jail time by becoming an FBI informant. With fearless nerve he joins forces with a Mafia gangster to rise to power in Cleveland's underworld, gaining the reputation of a Robin Hood-like figure with nine lives as he escapes countless assassination attempts.	rise to power::irish americans::union::rise and fall::gangsters::unions
86644	Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.	funny::direction::heist::Silly::superior sequel::great cast::unrealistic
86833	Annie (Kristen Wiig), is a maid of honor whose life unravels as she leads her best friend, Lillian (Maya Rudolph), and a group of colorful bridesmaids (Rose Byrne, Melissa McCarthy, Wendi McLendon-Covey and Ellie Kemper) on a wild ride down the road to matrimony. Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she'll show Lillian and her bridesmaids just how far you'll go for someone you love.	bittersweet::crude humor::Kristen Wiig::good soundtrack::flawed characters::Judd Apatow::poop humor::Rose Byrne::Bechdel Test: pass::clever script::female driven comedy::comedy::Bechdel Test - pass
86835	PRIEST, a post-apocalyptic sci-fi thriller, is set in an alternate world -- one ravaged by centuries of war between man and vampires. The story revolves around a legendary Warrior Priest from the last Vampire War who now lives in obscurity among the other downtrodden human inhabitants in walled-in dystopian cities ruled by the Church. When his niece is abducted by a murderous pack of vampires, Priest breaks his sacred vows to venture out on a quest to find her before they turn her into one of them. He is joined on his crusade by his niece's boyfriend, a trigger-fingered young wasteland sheriff, and a former Warrior Priestess who possesses otherworldly fighting skills.	dystopia::vampires::alternate reality::cliche::church::war::sci-fi
86880	Captain Jack Sparrow (Depp) crosses paths with a woman from his past (Cruz), and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard (McShane), Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.	magic::childish::sequel::revenge::franchise::childish plot::mermaid
86882	Gil and Inez travel to Paris as a tag-along vacation on her parents' business trip. Gil is a successful Hollywood writer but is struggling on his first novel. He falls in love with the city and thinks they should move there after they get married, but Inez does not share his romantic notions of the city or the idea that the 1920s was the golden age. When Inez goes off dancing with her friends, Gil takes a walk at midnight and discovers what could be the ultimate source of inspiration for writing. Gil's daily walks at midnight in Paris could take him closer to the heart of the city but further from the woman he's about to marry.	relationships::bittersweet::dialogue::Rachel McAdams::funny::Paris::witty::literate::nostalgia::whimsical::understated::literary::cinematography::romance::thought-provoking::French music::implausible::quirky::comedy::pleasant
86911	Stu is getting married. Along with Doug, Phil, and his soon-to-be brother-in-law Teddy, he regretfully invites Alan to Thailand for the wedding. After a quiet night on the beach with a beer and toasting marshmallows by the camp fire, Stu, Alan and Phil wake up in a seedy apartment in Bangkok. Doug is back at the resort, but Teddy is missing, there's a monkey with a severed finger, Alan's head is shaved, Stu has a tattoo on his face, and they can't remember any of it. The wolf-pack retrace their steps through strip clubs, tattoo parlors and cocaine-dealing monkeys on the streets of Bangkok as they try and find Teddy before the wedding.	monkey::drugs::bachelor party::monks::Bangkok::unlikable characters::Thailand::drinking
87096	A group therapy for sex addicts.	therapy::Sex Addict::strippers
87192	A teen gang in South London defend their block from an alien invasion.	drugs::alien invasion::aliens::drug dealing::ending::gangsters::invasion::projects::ghetto
87197	In 1920s China, a bandit arrives in a remote provincial town posing as its new mayor, where he faces off against a tyrannical local nobleman.	weird
87232	Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were archenemies, they were closest of friends, working together, with other Mutants (some familiar, some new), to stop the greatest threat the world has ever known. In the process, a rift between them opened, which began the eternal war between Magneto's Brotherhood and Professor X's X-MEN.	cgi::James McAvoy::civil rights::personality clash::Nicholas Hoult::violent::visually appealing::franchise::stylish::comic book::Michael Fassbender::ensemble cast
87306	In the summer of 1979, a group of friends in a small Ohio town witness a catastrophic train crash while making a super 8 movie and soon suspect that it was not an accident. Shortly after, unusual disappearances and inexplicable events begin to take place in town, and the local Deputy tries to uncover the truth - something more terrifying than any of them could have imagined.	bad physics::silly errors::sci-fi::homage::aliens::80s::child actor
87405	A city girl who moves to a small town and becomes entangled in a love triangle between her high school teacher and a stoner classmate.	mystery::crazy::surreal::angst::some funny moments::dark comedy::sociopathic::drugs::indie::silly::quirky
87869	Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.	actually funny::offensive::black comedy::ending::cast::misogynistic::characters::sexism::weak ending
88094	Over a quarter of a century since it began and a decade after it folded, this is the definitive film about Creation Records, one of the world's most successful and colorful independent labels. This is the story of the rock n roll dream and its accompanying nightmares. Millions of sales on both sides of the Atlantic, near bankruptcy, pills, thrills, spats, prats, success, excess, pick me ups, breakdowns and of course some of THE defining music of the late 20th Century. This is the definitive and fully authorised story of the UK's most inspired and dissolute label, from the Jesus & Mary Chain at the Living Room to Oasis at Knebworth.	90s::britpop::soundtrack::bands::shoegaze::one-sided::artsy::self-congratulatory::music::weird presentation::british scene::documentary::no dissenting voices
88129	A mysterious man who has multiple jobs as a garage mechanic, a Hollywood stuntman and a getaway driver seems to be trying to escape his shady past as he falls for his neighbor - whose husband is in prison and who's looking after her child alone. Meanwhile, his garage mechanic boss is trying to set up a race team using gangland money, which implicates our driver as he is to be used as the race team's main driver. Our hero gets more than he bargained for when he meets the man who is married to the woman he loves.	slow::atmospheric::little dialogue::violence::ambient music::soundtrack::cinematography::tense::Carey Mulligan::Ryan Gosling::falling in love
88140	It is 1942, America has entered World War II, and sickly but determined Steve Rogers is frustrated at being rejected yet again for military service. Everything changes when Dr. Erskine recruits him for the secret Project Rebirth. Proving his extraordinary courage, wits and conscience, Rogers undergoes the experiment and his weak body is suddenly enhanced into the maximum human potential. When Dr. Erskine is then immediately assassinated by an agent of Nazi Germany's secret HYDRA research department (headed by Johann Schmidt, a.k.a. the Red Skull), Rogers is left as a unique man who is initially misused as a propaganda mascot; however, when his comrades need him, Rogers goes on a successful adventure that truly makes him Captain America, and his war against Schmidt begins.	bland::generic
88163	Cal (Steve Carell) and Emily (Julianne Moore) have the perfect life together living the American dream... until Emily asks for a divorce. Now Cal, Mr Husband, has to navigate the single scene with a little help from his professional bachelor friend Jacob Palmer (Ryan Gosling). Make that a lot of help...	cute::gripping::funny::romantic comedy::Steve Carrell::plot twist::mentor/trainer::masculinity::emotional::comedy::intelligent
88179	After spending the night together on the night of their college graduation Dexter and Em are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.	badly executed::annoying characters::unclear::forgettable::emotional
88235	Sergeant Gerry Boyle is a small-town Irish cop with a confrontational personality, a subversive sense of humor, a dying mother, a fondness for prostitutes, and absolutely no interest whatsoever in the international cocaine-smuggling ring that has brought straight-laced FBI agent Wendell Everett to his door.	murder::police corruption::smuggling::black comedy::drug trade::Ireland::police::police investigation
88593	The story of a cab driver in Yanji City, a region between North Korea, China and Russia. His wife goes to Korea to earn money, but he doesn't hear from her since in 6 months. He plays ...	organized crime::Korea::assassination::brutal::China::assassin::human trafficking::ghetto
88744	At the story's heart is Caesar (Andy Serkis), a chimpanzee who gains human-like intelligence and emotions from an experimental drug. Raised like a child by the drug's creator, Will Rodman (James Franco) and a primatologist Caroline Aranha (Freida Pinto), Caesar ultimately finds himself taken from the humans he loves and imprisoned in an ape sanctuary in San Bruno. Seeking justice for his fellow inmates, Caesar gives the fellow apes the same drug that he inherited. He then assembles a simian army and escapes the sanctuary - putting man and ape on a collision course that could change the planet forever.	enjoyable::special effects::weak third act::stylish::great cast::cheesy
88785	Growing up together, Mitch (Ryan Reynolds) and Dave (Jason Bateman) were inseparable best friends, but as the years have passed they've slowly drifted apart. While Dave is an overworked lawyer, husband and father of three, Mitch has remained a single, quasi-employed man-child who has never met a responsibility he liked. To Mitch, Dave has it all: beautiful wife Jamie (Leslie Mann), kids who adore him and a high-paying job at a prestigious law firm. To Dave, living Mitch's stress-free life without obligation or consequence would be a dream come true. Following a drunken night out together, Mitch and Dave's worlds are turned upside down when they wake up in each other's bodies and proceed to freak out. Despite the freedom from their normal routines and habits, the guys soon discover that each other's lives are nowhere near as rosy as they once seemed. Further complicating matters are Dave's sexy legal associate, Sabrina (Olivia Wilde) and Mitch's estranged father (Alan Arkin). With time not on their side, Mitch and Dave comically struggle to avoid completely destroying each other's lives before they can find a way to get their old ones back.	unoriginal::switching places
88812	Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and inform him that he has mere hours to rob a bank or else...	hostage::bank robbery::bomb::bomb vest
88950	In the wake of Abraham Lincoln's assassination, seven men and one woman are arrested and charged with conspiring to kill the President, the Vice-President, and the Secretary of State. The lone woman charged, Mary Surratt, 42, owns a boarding house where John Wilkes Booth and others met and planned the simultaneous attacks. Against the ominous back-drop of post-Civil War Washington, newly-minted lawyer, Frederick Aiken, a 28-year-old Union war-hero, reluctantly agrees to defend Surratt before a military tribunal. As the trial unfolds, Aiken realizes his client may be innocent and that she is being used as bait and hostage in order to capture the only conspirator to have escaped a massive manhunt, her own son.	acting
88954	Six years after their Guantanamo Bay adventure, stoner buds Harold Lee and Kumar Patel cause a holiday fracas by inadvertently burning down Harold's father-in-law's prize Christmas tree.	crude humor::cameo::stoner comedy::bad sequel::sequel::marijuana::weed::drugs::stoner movie::crude::slapstick::friendship::Christmas
89030	A teenager suspects that his new neighbor is a vampire.	neighbors::vampires::trivial::vampire::high school::predictable::friendship
89087	A young woman grows up to be a stone-cold assassin after witnessing her parents' murder as a child in Bogota. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target - the mobster responsible for her parents' death.	organized crime::plot::assassin::lacks logic
89102	A collection of documentaries that explores the hidden side of human nature through the use of the science of economics.	cheating::bad acting::speculative::abortion::incentive::crime::no plot
89170	Only connect. In a Hoosier town, boys' basketball is king. Bill is a former athlete and high-school coach who drinks too much, rarely sees his daughter from an old marriage, and busses tables at a local cafe. A friend who's now a principal offers him a job coaching girls; Bill takes it without much spirit. Six come to practice; one has a broken foot. They're awful in their first game, and Bill has to figure out, with help from Donna, the school's burly bus driver, if he actually can coach girls. They respond, and Bill suddenly has a family of sorts, just as his own relationship with his daughter worsens. With a winning season in reach, will Bill blow this chance?	funny::strong women::sweet::forgettable::good performances::predictable
89470	Soon after her return from a business trip to Hong Kong, Beth Emhoff dies from what is a flu or some other type of infection. Her young son dies later the same day. Her husband Mitch however seems immune. Thus begins the spread of a deadly infection. For doctors and administrators at the U.S. Centers for Disease Control, several days pass before anyone realizes the extent or gravity of this new infection. They must first identify the type of virus in question and then find a means of combating it, a process that will likely take several months. As the contagion spreads to millions of people worldwide, societal order begins to break down as people panic.	cinematography::wasted characters::disease::plausible::Realistic::virus::suspense::doctors::ensemble cast::thriller::procedural
89492	Oakland A's GM Billy Beane is handicapped with the lowest salary constraint in baseball. If he ever wants to win the World Series, Billy must find a competitive advantage. Billy is about to turn baseball on its ear when he uses statistical data to analyze and place value on the players he picks for the team.	underdog::intelligent::math
89629	Samuel Pierret (Gilles Lellouche) is a nurse who saves the wrong guy -- a thief (Roschdy Zem) whose henchmen take Samuel's pregnant wife (Elena Anaya) hostage to force him to spring their boss from the hospital. A race through the subways and streets of Paris ensues, and the body count rises. Can Samuel evade the cops and the criminal underground and deliver his beloved to safety?	kidnapping::revenge::corruption::hitman::remake::pregnancy::good plot::dirty cops::extortion::thriller
89745	Earth's mightiest heroes must come together and learn to fight as a team if they are to stop the mischievous Loki and his alien army from enslaving humanity.	shallow::superhero::humorous::gods::no plot::boring::slow::overrated::lots of characters does not equal great movie::tacky::mythology
89753	In the early 1970s during the Cold War, the head of British Intelligence, Control, resigns after an operation in Budapest, Hungary goes badly wrong. It transpires that Control believed one of four senior figures in the service was in fact a Russian agent - a mole - and the Hungary operation was an attempt to identify which of them it was. Smiley had been forced into retirement by the departure of Control, but is asked by a senior government figure to investigate a story told to him by a rogue agent, Ricky Tarr, that there was a mole. Smiley considers that the failure of the Hungary operation and the continuing success of Operation Witchcraft (an apparent source of significant Soviet intelligence) confirms this, and takes up the task of finding him.	atmosphere::clever::cold war::incoherent::opaque::intelligence::photography::seventies::Tom Hardy::acting::slow paced::suspense::confusing plot::great direction::Beautifully shot::Mark Strong::espionage::confusing
89761	Suffering from hysteria, Sabina Spielrein is hospitalized under the care of Dr. Carl Jung who has begun using Dr. Sigmund Freud's talking cure with some of his patients. Spielrain's psychological problems are deeply rooted in her childhood and violent father. She is highly intelligent however and hopes to be a doctor, eventually becoming a psychiatrist in her own right. The married Jung and Spielrein eventually become lovers. Jung and Freud develop an almost father-son relationship with Freud seeing the young Jung as his likely successor as the standard-bearer of his beliefs. A deep rift develops between them when Jung diverges from Freud's belief that while psychoanalysis can reveal the cause of psychological problems it cannot cure the patient.	psychoanalaysis::psychology
89774	Two brothers face the fight of a lifetime - and the wreckage of their broken family - within the brutal, high-stakes world of Mixed Martial Arts (MMA) fighting in Lionsgate's action/drama, WARRIOR. A former Marine, haunted by a tragic past, Tommy Riordan returns to his hometown of Pittsburgh and enlists his father, a recovered alcoholic and his former coach, to train him for an MMA tournament awarding the biggest purse in the history of the sport. As Tommy blazes a violent path towards the title prize, his brother, Brendan, a former MMA fighter unable to make ends meet as a public school teacher, returns to the amateur ring to provide for his family. Even though years have passed, recriminations and past betrayals keep Brendan bitterly estranged from both Tommy and his father. But when Brendan's unlikely rise as an underdog sets him on a collision course with Tommy, the two brothers must finally confront the forces that tore them apart, all the while waging the most intense, winner-takes-all battle of their lives.	soundttrack::Joel Edgerton::tearjerker::brutal::cheesy::abrupt ending::emotional::MMA::great acting
89804	Stephen Meyers is a young idealist who's brilliant at communications, is second in command of Governor Mike Morris's presidential campaign, and is a true believer. In the middle of the Ohio primary, the campaign manager of Morris's opponent asks Meyers to meet; he offers him a job. At the same time, Morris's negotiations for the endorsement of the man in third place, a North Carolina Senator, hit a snag. A young campaign intern, Molly Stearns, gets Stephen's romantic attention. Republicans have a trick up their sleeve; Stephen may be too trusting, and Molly has a secret. What's most important, career, victory, or virtue?	dialogue::tight editing::drama::smart::friendship::thriller
89837	Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.	mystery::murder::no explanations::incoherent::sanity::hitman::dysfunctional family::cult::disturbing
89864	Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.	the dog::unrealistic therapist::Hollywood drama::cancer::forgettable::cute psychiatrist::funny scenes::predictable::emotional::friendship
89945	A young boy living in the near future looks for an escape from a home with arguing parents. As a way to cope with the recent arguments from his parents he receives a robot companion that he ends up abusing.	sci-fi::horrific::pacing::twist::parenting::future::visually appealing::disturbic::memorable::good acting
89965	After the Sino-Japanese War, Kwei Dz, one of the family members of Japanese soldiers accepted a Chinese officer's proposal and remained in China. Later they had a daughter named Ann. The officer went to Hong Kong to work, leaving Kwei Dz and Ann in Macao. Kwei Dz, unable to communicate with her in-laws, much less accept their ways, became remorseful. Yet the worst problem she had was that Ann did not accept her as a mother. After Ann got a Master Degree in UK she went back to Hong Kong. Kwei Dz had been feeling very homesick for her mother country and decided to take Ann and return to Japan. In Japan, Ann began to understand her mother's pain because she did not understand Japan or the Japanese. Later a telegram from Canton arrived saying that Ann's grandfather had had a stroke. Upon seeing her to grandfather, Ann realized that, in spite of his now frail body, a body once tortured by Red Guards, he was so hopeful for China's future. Ann saw that China was now trying to find its own way in the midst of its self-inflicted turmoil.	unremarkable::slow::personal::drama::visually flat::family drama::unique
90345	Paleontologist Kate Lloyd is invited by Dr. Sandor Halvorson to join his team who have found something extraordinary. Deep below the Arctic ice, they have found an alien spacecraft that has been there for perhaps 100,000 years. Not far from where the craft landed, they find the remains of the occupant. It's cut out of the ice and taken back to their camp but as the ice melts, the creature reanimates and not only begins to attack them but manages to infect them, with team members devolving into the alien creature.	continuity::space ship::lens flare::practical effects::aliens::lame score::alien invasion::paranoia::research::Norwegian::Antarctica::clean cinematography::remake::claustrophobic::horror::inferior to original
90405	In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.	bad pacing::dystopia::sci-fi::unintentionally funny::boring::unintelligent::simplistic::suspense::nonsensical::cheesy::thriller
90428	Margaret centers on a 17-year-old New York City high-school student who feels certain that she inadvertently played a role in a traffic accident that has claimed a woman's life. In her attempts to set things right she meets with opposition at every step. Torn apart with frustration, she begins emotionally brutalizing her family, her friends, her teachers, and most of all, herself. She has been confronted quite unexpectedly with a basic truth: that her youthful ideals are on a collision course against the realities and compromises of the adult world.	matt damon::new york city::teenagers::drama::character driven::dysfunctional family::family relationships::emotional::anna paquin::confronting::smart::post 9/11
90439	Follows the key people at an investment bank, over a 24-hour period, during the early stages of the financial crisis.	financial crisis::fire sale::finance::business::realistic::New York City::identity crisis::cast::strange ending::suspense::tense::corruption
90522	Rowan Atkinson returns to the role of the accidental secret agent who doesn't know fear or danger in the comedy spy-thriller Johnny English Reborn. In his latest adventure, the most unlikely intelligence officer in Her Majesty's Secret Service must stop a group of international assassins before they eliminate a world leader and cause global chaos. In the years since MI-7's top spy vanished off the grid, he has been honing his unique skills in a remote region of Asia. But when his agency superiors learn of an attempt against the Chinese premier's life, they must hunt down the highly unorthodox agent. Now that the world needs him once again, Johnny English is back in action. With one shot at redemption, he must employ the latest in hi-tech gadgets to unravel a web of conspiracy that runs throughout the KGB, CIA and even MI-7. With mere days until a heads of state conference, one man must use every trick in his playbook to protect us all. For Johnny English, disaster may be an option, but failure never is.	secret service::spy thriller::sequel::assassin::predictable
90600	Roger Brown works as one of the most powerful headhunters in Norway. To support his extravagant lifestyle, he is also an art thief, which he does in cahoots with his friend, the gun toting Ove Kjikerud. They replace the originals with forgeries, which go undetected at least until the trail back to them goes cold. His outward bravado, based primarily on building upon reputation, masks his insecurities, especially in his short physical stature. He feels he needs that confident demeanor and wealth to get what he wants, including his trophy wife, art gallery owner Diana Brown. However, he almost seems to like the thought of what Diana represents more than Diana herself. As such, he has a mistress on the side named Lotte. The issue of having a baby - Diana wants to get pregnant while Roger doesn't want her to - is another bone of contention in their marriage. The two sides of Roger's professional life intersect when Diana introduces him to Clas Greve, who would be perfect for the CEO position at Pathfinder, the job for which Roger is currently recruiting. Clas is also in possession of a priceless Rubens, which if Roger and Ove can steal it, would be by far their most lucrative theft to date. After he and Ove are able to steal the painting, things start going wrong for Roger. He learns that Diana is having an affair with Clas. And someone is trying to kill him. He learns that it is Clas, who seems to know his every move. Is Clas trying to kill him for Diana? Or because he knows about the theft? Or a combination of the two? Or is there a bigger picture which Roger will have to discover?	headhunter::art::based on a book::man on the run::theft::perfect crime::special forces::conspiracy
90746	Having bought a model ship, the Unicorn, for a pound off a market stall Tintin is initially puzzled that the sinister Mr. Sakharine should be so eager to buy it from him, resorting to murder and kidnapping Tintin - accompanied by his marvellous dog Snowy - to join him and his gang as they sail to Morocco on an old cargo ship. Sakharine has bribed the crew to revolt against the ship's master, drunken Captain Haddock, but Tintin, Snowy and Haddock escape, arriving in Morocco at the court of a sheikh, who also has a model of the Unicorn. Haddock tells Tintin that over three hundred years earlier his ancestor Sir Francis Haddock was forced to scuttle the original Unicorn when attacked by a piratical forebear of Sakharine but he managed to save his treasure and provide clues to its location in three separate scrolls, all of which were secreted in models of the Unicorn. Tintin and Sakharine have one each and the villain intends to use the glass-shattering top Cs of operatic soprano the Milanese Nightingale to secure the third. With aid from bumbling Interpol agents the Thompson Twins our boy hero, his dog and the captain must prevent Sakharine from obtaining all three scrolls to fulfil the prophesy that only the last of the Haddocks can discover the treasure's whereabouts.	sword fight::animation::pirates::kidnapping::treasure hunt
90866	Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key. Hugo needs to find the key to unlock the secret he believes it contains. On his adventures, he meets George Melies, a shopkeeper, who works in the train station, and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.	beautiful::Martin Scorsese::heartwarming::visually appealing::existensialism::history
90947	Anders is a recovering drug addict in an Oslo rehab clinic. On 30 August, he is given a day's leave to attend a job interview in the city center. After visiting his friend Thomas, he proceeds to his appointment. In the interview, he admits to being a drug addict and storms out. He then wanders the streets of Oslo for the rest of the day and night, meeting, and sometimes confronting, people from his past. The film ends the next day, 31 August. Focusing on the decisions Anders has made with his time off.	drug abuse::city life::depression
91007	I Want To Be A Soldier" is the story of Alex, an average eight year old kid who seems to grow a morbid fascination for images portraying violence. He begins to develop a communication problem with his parents and other kids at school, and closes in on himself, inventing two imaginary friends..	dark::television::violent
91077	A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.	rich people::drama::hotel-like decor::intelligent::that dumbass kid::Hawaii::Alexander Payne::Hawaiian shirts::coma::emotional::beach
91094	When 3 Muppet fans learn that Tex Richman wants to drill under the Muppet Theater for oil, Gary, Mary and Walter set out to find the Muppets who have been split up for years so that they can put on one last show and save the Muppet Theater. Kermit the Frog now lives in his own mansion depressed in Hollywood, 'The Great Gonzo' is a high class plumber at Gonzo's Royal Flush, Fozzie Bear performs with a tribute band called The Moopets, Miss Piggy is the plus-size fashion editor at Vogue Paris, and Animal is at a celebrity anger management rehab center in Santa Barbara.	comeback::comedy::sweet::joyful::funny
91128	American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1960s and struggles to find a balance between island culture and the expatriates who live there.	Caribbean::1950s::based on a book::drug abuse::journalism::Hunter S. Thompson::Puerto Rico::alcoholism::journalist
91273	In a world with no guns, a mysterious drifter, a bartender and a young samurai plot revenge against a ruthless leader and his army of thugs, headed by nine diverse and deadly assassins.	organized crime::revolution::noir::fight scenes::theatre::oppression::revenge::fighting::stylized::post-apocalyptic::slow::cooperation::unique look::film noir::martial arts
91355	After another raid in an empty village, the chief of the Vikings Timandahaf misunderstands the explanation of his druid Cryptograf that "fear gives wings to the dwellers" and believes that fear actually makes the villagers fly. They decide to chase the champion of fear in Gaul to learn how to fly and make them invincible warriors. Meanwhile, the nephew of Vitalstatistix, Justforkix, is sent from Parisium to the Gaulish village to become a man and Asterix and Obelix are assigned to train the youngster. The stupid son of Cryptograf, Olaf, listens to a conversation of the coward Justforkix with Asterix and Obelix and kidnaps him. While returning to the Viking village, Justforkix meets Abba, the daughter of Timandahaf, and they fall in love for each other. But the Machiavellian and ambitious Cryptograf plan to marry his son Olaf with Abba and become powerful. In the end, Asterix realizes that it is not fear that gives wings, it is love.	vikings
91416	At 23, Laura Guerro and her friend Suzu enter the Miss Baja pageant. Both qualify, and while Laura waits at a nightclub for Suzu to break away so they can go shopping, a heavily-armed drug gang murders drug enforcement officials there. Laura escapes unharmed but can't find Suzu, so the next day she looks for her; her dogged behavior brings her to the cartel's attention, and they force her to assist them as they menace her father and younger brother. Lino, the gang's leader, decides Laura should finish the pageant although her only interest is escape. Every day drags her deeper and corruption is pervasive. What alternative is there to death or prison?	organized crime::Mexico::beauty pageant::drug trafficking::Baja California::gang war
91500	In a dystopian future, the totalitarian nation of Panem is divided into 12 districts and the Capitol. Each year two young representatives from each district are selected by lottery to participate in The Hunger Games. Part entertainment, part brutal retribution for a past rebellion, the televised games are broadcast throughout Panem. The 24 participants are forced to eliminate their competitors while the citizens of Panem are required to watch. When 16-year-old Katniss' young sister, Prim, is selected as District 12's female representative, Katniss volunteers to take her place. She and her male counterpart, Peeta, are pitted against bigger, stronger representatives, some of whom have trained for this their whole lives.	gale::intense::dystopia::rich and poor::based on a book::reality TV::peeta::battle royale::social commentary::cheesy::thriller
